system,namaste_code,name,icd11_term,icd11_code
Unani,M-20,Naffākhāt,Other specified skin disorders (TM2),SN5Y
Unani,M-21,Jamra/ Shab Chirāgh,,
Unani,M-22,Nār Fārsī,Eczema disorder (TM2),SN43
Unani,M-23,Ṭā‘ūn,,
Unani,M-23.1,Ṭā‘ūn Ghudadī,,
Unani,M-23.2,Ṭā‘ūn ‘Ufūnī,,
Unani,M-23.3,Ṭā‘ūn Ri’wī,,
Unani,M-24,Ākila,Other specified oral cavity disorders (TM2),SM1Y
Unani,M-25,Awrām al-Maghābin/ Bāghira,,
Unani,M-26,Dummal,Boil disorder (TM2),SN4M
Unani,M-27,Dā’ al-Fīl,Elephantiasis disorder (TM2),SM01
Unani,M-28,Dawālī,Varicose veins disorder (TM2),SL70
Unani,M-29,Ḥarq,,
Unani,M-29.1,Ḥarq al-Ṣā‘iqa/ Ḥarq Barqī,,
Unani,M-29.2,Ḥarq al-Shams,,
Unani,M-29.3,Ḥarq al-Balādur,,
Unani,M-29.4,Ḥarq Darakhshānī,,
Unani,M-30,‘Illa al-Baqar,,
Unani,M-31,Nāqarnāmī,,
Unani,M-32,Suḥūj al-Jild,,
Unani,M-33,‘Aqr al-Khuff wa’l Na‘l,,
Unani,M-34,Madd al-Ḥabl,,
Unani,M-35,Judhām / Al-‘Illa al-Kubrā,,
Unani,M-35.1,Judhām Khadrī,,
Unani,M-35.2,Judhām ‘Uqadī,,
Unani,M-36,Huzāl,Emaciation disorder (TM2),SP61
Unani,M-37,Siman Mufriṭ,Obesity disorder (TM2),SP64
Unani,M-38,Diqq al-Shaykhūkha,,
Unani,M-39,Fatq,Hernia disorder (TM2),SM3G
Unani,M-39.1,Fatq Tāmm,,
Unani,M-39.2,Fatq Nāqiṣ,,
Unani,M-39.3,Fatq Rāji‘,,
Unani,M-39.4,Fatq ‘Āṣī,,
Unani,M-39.5,Fatq Makhnūq,,
Unani,M-39.6,Fatq Waramī,,
Unani,M-39.7,Fatq Suddī,,
Unani,M-39.8,Fatq Urbī-o-Rābī,,
Unani,M-39.9,Fatq Mustaqīm,,
Unani,M-39.10,Fatq Khilqī,,
Unani,M-39.11,Fatq Surrī,,
Unani,M-39.12,Fatq Mi‘dī,,
Unani,M-39.13,Fatq Fakhidhī,,
Unani,M-40,Suqūṭ al-Surra/ Nutū’ al-Surra,,
Unani,M-41,Fūlūs/Fūnūs,,
Unani,M-42,Waram al-Ṣifāq,,
Unani,N,Amrāḍ-i-Sumūm,,
Unani,N-1,Gazīdgī-i-Mār,,
Unani,N-2,Gazīdgī-i-‘Aqrab,,
Unani,N-3,Gazīdgī-i-Zanbūr,,
Unani,N-4,Gazīdgī-i-Rutaylā’,,
Unani,N-5,Gazīdgī-i-‘Ankabūt,,
Unani,N-6,Gazīdgī-i-Hazārpā,,
Unani,N-7,Gazīdgī-i-Sālāmandirā,,
Unani,N-8,Gazīdgī-i-Sag Ābī,,
Unani,N-9,Gazīdgī-i-Nahaṉg,,
Unani,N-10,Gazīdgī-i-Insān,,
Unani,N-11,Gazīdgī-i-Gurg,,
Unani,N-12,Gazīdgī-i-Gurba,,
Unani,N-13,Gazīdgī-i-Sag Dīwāna,,
Unani,N-14,Las‘ al-Ḥasharāt,,
Unani,N-15,Sammiyat-i-Samm al-Fār,,
Unani,N-16,Sammiyat-i-Sīmāb,,
Unani,N-17,Sammiyat-i-Shangaraf,,
Unani,N-18,Sammiyat-i-Murdārsaṉg,,
Unani,N-19,Sammiyat-i-Raṣāṣ,,
Unani,N-20,Sammiyat-i-Khubth al-Ḥadīd,,
Unani,N-21,Sammiyat-i-Bīsh,,
Unani,N-22,Sammiyat-i-Farfiyūn,,
Unani,N-23,Sammiyat-i-Balādur,,
Unani,N-24,Sammiyat-i-Khar Zahra,,
Unani,N-25,Sammiyat-i-Kharbaq Siyāh,,
Unani,N-26,Sammiyat-i-Tambākū,,
Unani,N-27,Sammiyat-i-Jawz Māthil,,
Unani,N-28,Sammiyat-i-Yabrūj,,
Unani,N-29,Sammiyat-i-Ajwā’in Khurāsānī,,
Unani,N-30,Sammiyat-i-Shūkrān,,
Unani,N-31,Sammiyat-i-Qinnab,,
Unani,O-2.1,Arkān,,
Unani,O-2.1.1,Nār,Eczema disorder (TM2),SN43
Unani,O-2.1.2,Rīḥ,<em class='found'>Rīḥ pattern (TM2),SR66
Unani,O-2.1.3,Mā’,Cataract disorder (TM2),SK65
Unani,O-2.1.4,Arḍ,,
Unani,O-2.2,Mizāj,Human temperament pattern (TM2),SS70
Unani,O-2.2.1,Mizāj Ḥārr Yābis,Ṣafrā’ predominant temperament pattern (TM2),SS73
Unani,O-2.2.2,Mizāj Ḥārr Raṭb,Dam predominant temperament pattern (TM2),SS72
Unani,O-2.2.3,Mizāj Bārid Yābis,Sawdā’ predominant temperament pattern (TM2),SS75
Unani,O-2.2.4,Mizāj Bārid Raṭb,Balgham predominant temperament pattern (TM2),SS74
Unani,O-2.3,Akhlāṭ,,
Unani,O-2.3.1,Dam,Lacrimation disorder (TM2),SK6D
Unani,O-2.3.2,Balgham,Predominance of <em class='found'>Balgham pattern (TM2),SR1P
Unani,O-2.3.3,Ṣafrā’,Predominance of <em class='found'>Ṣafrā’ pattern (TM2),SR1N
Unani,O-2.3.4,Sawdā’,Predominance of <em class='found'>Sawdā’ pattern (TM2),SR1Q
Unani,O-2.4,Rūḥ,Weakness of psychic spirit pattern (TM2),SS3G
Unani,O-2.4.1,Rūḥ Nafsānī,Weakness of psychic spirit pattern (TM2),SS3G
Unani,O-2.4.2,Rūḥ Ḥaywānī,Weakness of vital spirit pattern (TM2),SS3J
Unani,O-2.4.3,Rūḥ Ṭabī‘ī,Weakness of natural spirit pattern (TM2),SS3H
Unani,O-2.5,A‘ḍā’,Debility of organs pattern (TM2),SS3D
Unani,O-2.5.1,A‘ḍā’ Mufrada,,
Unani,O-2.5.2,A‘ḍā’ Murakkaba,,
Unani,O-2.6,Qūwwat,Nutritive faculty derangement pattern (TM2),SS31
Unani,O-2.6.1,Quwā Ṭabī‘iyya,Physical faculties derangement pattern (TM2),SS30
Unani,O-2.6.2,Quwā Nafsāniyya,Psychic faculties derangement pattern (TM2),SS3C
Unani,O-2.6.3,Quwā Ḥaywāniyya,,
Unani,O-2.6.4,Quwā Tanāsuliyya,Reproductive faculties derangement pattern (TM2),SS3A
Unani,O-2.7,Fi‘l,Bed wetting disorder (TM2),SR01
Unani,O-2.7.1,Af‘āl Ḥaywāniyya,,
Unani,O-2.7.2,Af‘āl Nafsāniyya,,
Unani,O-2.7.3,Af‘āl Ṭabī‘iyya,,
Unani,O-5.1,Kayfiyāt Fā‘ila,,
Unani,O-5.1.1,Ḥarārat,Predominance of hotness pattern (TM2),ST0W
Unani,O-5.1.2,Burūdat,Predominance of coldness pattern (TM2),ST0X
Unani,O-5.2,Kayfiyāt Munfa‘ila,,
Unani,O-5.2.1,Ruṭūbat,Presence of foreign moisture pattern (TM2),ST0S
Unani,O-5.2.2,Yubūsat,Predominance of dryness pattern (TM2),ST11
Unani,O-7,Ḥarārat Gharīziyya,Impaired immunity disorder (TM2),SP93
Unani,O-9.1,Haḍm Mi‘dī,,
Unani,O-9.2,Haḍm Kabidī,,
Unani,O-9.3,Haḍm ‘Urūqī,,
Unani,O-9.4,Haḍm ‘Uḍwī,,
Unani,O-10,Mizaj-i-A‘mar,Temperament according to age pattern (TM2),SS71
Unani,O-11.1,Damawī al-Mizāj,Dam predominant temperament pattern (TM2),SS72
Unani,O-11.2,Balghamī al-Mizāj,Balgham predominant temperament pattern (TM2),SS74
Unani,O-11.3,Ṣafrāwī al-Mizāj,Ṣafrā’ predominant temperament pattern (TM2),SS73
Unani,O-11.4,Sawdāwī al-Mizāj,Sawdā’ predominant temperament pattern (TM2),SS75
Unani,O-12,Dam Ghayr,,
Unani,O-13.1,Balgham Māliḥ,,
Unani,O-13.2,Balgham Ḥāmiḍ,,
Unani,O-13.3,Balgham Masīkh,,
Unani,O-13.4,Balgham ‘Afiṣ,,
Unani,O-13.5,Balgham Ḥulw,,
Unani,O-13.6,Balgham Mā’ī,,
Unani,O-13.7,Balgham Jaṣṣī,,
Unani,O-13.8,Balgham Mukhāṭī,,
Unani,O-13.9,Balgham Zujājī,,
Unani,O-13.10,Balgham Muntin,,
Unani,O-14.1,Ṣafrā’ Muḥḥiyya,,
Unani,O-14.2,Mirra Ṣafrā’,,
Unani,O-14.3,Ṣafrā’ Muḥtariqa,,
Unani,O-14.4,Ṣafrā’ Kurrāthī,,
Unani,O-14.5,Ṣafrā’ Zanjārī,,
Unani,O-15.1,Sawdā’ Damawī,,
Unani,O-15.2,Sawdā’ Ṣafrāwī,,
Unani,O-15.3,Sawdā’ Balghamī,,
Unani,O-15.4,Sawdā’ Sawdāwī,,
Unani,O-17.1,Mizāj Ghayr Mu‘tadil Mufrad/Sū’-i-Mizāj Mufrad,,
Unani,O-17.1.1,Sū’-i-Mizāj Mufrad Sāda/Mizāj Ghayr Mu‘tadil Mufrad Sāda,,
Unani,O-17.1.1.1,Sū’-i-Mizāj Ḥārr,Abnormal hot temperament pattern (TM2),ST03
Unani,O-17.1.1.2,Sū’-i-Mizāj Bārid,Abnormal cold temperament pattern (TM2),ST04
Unani,O-17.1.1.3,Sū’-i-Mizāj Raṭb,Abnormal moist temperament pattern (TM2),ST05
Unani,O-17.1.1.4,Sū’-i-Mizāj Yābis,Abnormal dry temperament pattern (TM2),ST06
Unani,O-17.1.2,Sū’-i-Mizāj Mufrad Māddī,Abnormal temperament associated with substance pattern (TM2),ST07
Unani,O-17.1.2.1,Sū’-i-Mizāj Ḥārr Māddī,Abnormal hot temperament with substance pattern (TM2),ST08
Unani,O-17.1.2.2,Sū’-i-Mizāj Bārid Māddī,Abnormal cold temperament with substance pattern (TM2),ST09
Unani,O-17.1.2.3,Sū’-i-Mizāj Raṭb Māddī,Abnormal moist temperament with substance pattern (TM2),ST0A
Unani,O-17.1.2.4,Sū’-i-Mizāj Yābis Māddī,Abnormal dry temperament with substance pattern (TM2),ST0B
Unani,O-17.2,Mizāj Ghayr Mu‘tadil Murakkab/Sū’-i-Mizāj Murakkab,,
Unani,O-17.2.1,Sū’-i-Mizāj Murakkab Sāda/Mizāj Ghayr Mu‘tadil Murakkab Sāda,,
Unani,O-17.2.1.1,Sū’-i-Mizāj Ḥārr Raṭb Sāda,Simple hot and moist abnormal temperament pattern (TM2),ST0E
Unani,O-17.2.1.2,Sū’-i-Mizāj Ḥārr Yābis Sāda,Simple hot and dry abnormal temperament pattern (TM2),ST0F
Unani,O-17.2.1.3,Sū’-i-Mizāj Bārid Raṭb Sāda,Simple cold and moist abnormal temperament pattern (TM2),ST0G
Unani,O-17.2.1.4,Sū’-i-Mizāj Bārid Yābis Sāda,Simple cold and dry abnormal temperament pattern (TM2),ST0H
Unani,O-17.2.2,Sū’-i-Mizāj Murakkab Māddī,Compound abnormal temperament associated with substance pattern (TM2),ST0J
Unani,O-17.2.2.1,Sū’-i-Mizāj Ḥārr Raṭb Māddī,Abnormal hot and moist temperament associated with substance pattern (TM2),ST0K
Unani,O-17.2.2.2,Sū’-i-Mizāj Ḥārr Yābis Māddī,Abnormal hot and dry temperament associated with substance pattern (TM2),ST0L
Unani,O-17.2.2.3,Sū’-i-Mizāj Bārid Raṭb Māddī,Abnormal cold and moist temperament associated with substance pattern (TM2),ST0M
Unani,O-17.2.2.4,Sū’-i-Mizāj Bārid Yābis Māddī,Abnormal cold and dry temperament associated with substance pattern (TM2),ST0N
Unani,O-18,Sū’-i-Mizāj Sāda,Simple abnormal temperament without substance pattern (TM2),ST02
Unani,O-19,Sū’-i-Mizāj,Abnormal temperament pattern (TM2),ST00
Unani,O-21,Sū’-i-Mizāj,Abnormal temperament pattern (TM2),ST00
Unani,O-22.1,Amrāḍ-i-Khilqat,,
Unani,O-22.1.1,Amrāḍ-i-Shakl,,
Unani,O-22.1.2,Amrāḍ-i-Majārī,,
Unani,O-22.1.2.1,Ittisā‘ al-Majārī,,
Unani,O-22.1.2.2,Taḍayyuq al-Majārī,,
Unani,O-22.1.2.3,Insidād al-Majārī,,
Unani,O-22.1.3,Amrāḍ-i-Aw‘iya,,
Unani,O-22.1.3.1,Ittisā‘-i-Aw’iya,,
Unani,O-22.1.3.2,Taḍayyuq-i-Aw‘iya,,
Unani,O-22.1.3.3,Insidād-i-Aw‘iya,,
Unani,O-22.1.3.4,Inkhilā’-i-Aw‘iya,,
Unani,O-22.1.4,Amrāḍ-i-Ṣafā’iḥ,,
Unani,O-22.1.4.1,Khushūnat-i-Ṣafā’iḥ,,
Unani,O-22.1.4.2,Malāsat-i-Ṣafā’iḥ,,
Unani,O-22.2,Amrāḍ al-Miqdār,,
Unani,O-22.2.1,Ziyādatī-i-Miqdār,,
Unani,O-22.2.1.1,Ziyādatī-i-Miqdār ‘Umūmī,,
Unani,O-22.2.1.2,Ziyādatī-i-Miqdār Maqāmī,,
Unani,O-22.2.2,Nuqṣān-i-Miqdār,,
Unani,O-22.2.2.1,Nuqṣān-i-Miqdār ‘Umūmī,,
Unani,O-22.2.2.2,Nuqṣān-i-Miqdār Maqāmī,,
Unani,O-22.3,Amrāḍ-i-‘Adad,Pattern resulting in abnormal number of organs and appendages (TM2),SR62
Unani,O-22.3.1,Ziyādatī-i-‘Adad,Pattern resulting in abnormal number of organs and appendages (TM2),SR62
Unani,O-22.3.1.1,Ṭab‘ī Ziyādatī,Pattern resulting in abnormal number of organs and appendages (TM2),SR62
Unani,O-22.3.1.2,Ghayr Ṭab‘ī Ziyādatī,Pattern resulting in abnormal number of organs and appendages (TM2),SR62
Unani,O-22.3.2,Naqṣ-i-‘Adad,,
Unani,O-22.3.2.1,Ṭab‘ī,Pattern resulting in abnormal number of organs and appendages (TM2),SR62
Unani,O-22.3.2.2,Ghayr Ṭab‘ī,Pattern resulting in abnormal number of organs and appendages (TM2),SR62
Unani,O-22.4,Amrāḍ al-Waḍ‘,Pattern of abnormal positioning of organs and appendages (TM2),SR63
Unani,O-22.4.1,Amrāḍ-i- Mawḍa‘,Pattern of abnormal positioning of organs and appendages (TM2),SR63
Unani,O-22.4.1.1,Zawāl-i-‘Uḍw Kāmil,Pattern of abnormal positioning of organs and appendages (TM2),SR63
Unani,O-22.4.1.2,Zawāl-i-‘Uḍw Nāqiṣ,,
Unani,O-22.4.1.3,Ḥarakat Ghayr Ṭab‘ī,Pattern of abnormal relative position of organs (TM2),SR64
Unani,O-22.4.1.4,Sukūn Ghayr Ṭab‘ī,,
Unani,O-22.4.2,Amrāḍ-i- Mushārakat,Pattern of abnormal relative position of organs (TM2),SR64
Unani,O-22.4.2.1,Imtinā‘-i-Ḥarakat,Pattern of abnormal relative position of organs (TM2),SR64
Unani,O-22.4.2.2,‘Usr-i-Ḥarakat,Pattern of abnormal relative position of organs (TM2),SR64
Unani,O-23,Tafarruq al-Ittiṣāl,Loss of continuity pattern (TM2),SR65
Unani,O-23.1,Khadsh,Other specified physical constituent derangement patterns (TM2),SR6Y
Unani,O-23.2,Saḥj,Other specified physical constituent derangement patterns (TM2),SR6Y
Unani,O-23.3,Tafattut,Other specified physical constituent derangement patterns (TM2),SR6Y
Unani,O-23.4,Ṣad‘,Other specified physical constituent derangement patterns (TM2),SR6Y
Unani,O-23.5,Shadkh,Other specified physical constituent derangement patterns (TM2),SR6Y
Unani,O-23.6,Fadgh,Other specified physical constituent derangement patterns (TM2),SR6Y
Unani,O-23.7,Batr,Other specified physical constituent derangement patterns (TM2),SR6Y
Unani,O-23.8,Hatk,Other specified physical constituent derangement patterns (TM2),SR6Y
Unani,O-23.9,Ḥazz,Other specified physical constituent derangement patterns (TM2),SR6Y
Unani,O-23.10,Infijār,Other specified physical constituent derangement patterns (TM2),SR6Y
Unani,O-23.11,Inshiqāq,Other specified physical constituent derangement patterns (TM2),SR6Y
Unani,O-24.1,Amrāḍ Damawiyya,,
Unani,O-24.2,Amrāḍ,Compound pattern (TM2),SR68
Unani,O-24.3,Amrāḍ Balghamiyya,,
Unani,O-24.4,Amrāḍ Sawdāwiyya,,
Unani,O-25,Nabḍ Ṭawīl,,
Unani,O-28,Nabḍ Ḍayyiq,,
Unani,O-32,Nabḍ Ṣaghīr,,
Unani,O-35,Nabḍ Qawī,,
Unani,O-36,Nabḍ Ḍa‘īf,,
Unani,O-38,Nabḍ Baṭī',,
Unani,O-39,Nabḍ Mutawātir,,
Unani,O-42,Nabḍ Ṣulb,,
Unani,O-46,Nabḍ Bārid,,
Unani,O-52,"Nabḍ Mukhtalif
Muqayyad",,
Unani,O-54,Nabḍ ‘Ā’id,,
Unani,O-55,Nabḍ Muttaṣil,,
Unani,O-56,Nabḍ Mukhtalif Muntaẓim,,
Unani,O-57,Nabḍ Mukhtalif Muntaẓim Muṭlaq,,
Unani,O-58,Nabḍ Mukhtalif Muntaẓim Dā’ir,,
Unani,O-59,Nabḍ Mukhtalif Ghayr Muntaẓim,,
Unani,O-60,Nabḍ Jayyid al-Wazn,,
Unani,O-61,Nabḍ Radī al-Wazn,,
Unani,O-62,"Nabḍ Mutaghayyir
al-Wazn",,
Unani,O-63,Nabḍ Mubāyan al-Wazn,,
Unani,O-64,Nabḍ Khārij al-Wazn,,
Unani,O-65,Nabḍ Murakkab,,
Unani,O-66,Nabḍ Misallī,,
Unani,O-67,Nabḍ Dhu’l Fatra,,
Unani,O-68,Nabḍ Wāqi‘ fi’l Wasaṭ,,
Unani,O-69,Nabḍ Dhu’l Qar‘atayn,,
Unani,O-70,"Nabḍ Dhanab
al-Fār",,
Unani,O-71,Nabḍ Dhanab al-Fār Munqaḍī,,
Unani,O-72,Nabḍ Dhanab al-Fār Thābit,,
Unani,O-73,Nabḍ Dhanab,,
Unani,O-74,Nabḍ Ghazālī,,
Unani,O-75,Nabḍ Mawjī,,
Unani,O-76,Nabḍ Dūdī,,
Unani,O-77,Nabḍ Namlī,,
Unani,O-78,Nabḍ Minshārī,,
Unani,O-79,Nabḍ Mutashannij,,
Unani,O-80,Nabḍ Murta‘ish,,
Unani,O-81,Nabḍ Multawī,,
Unani,O-82,Nabḍ Mutawattir,,
Unani,O-83,Bawl Ashqar,,
Unani,O-84,Bawl Aṣfar Nāranjī,,
Unani,O-85,Bawl Nārī,,
Unani,O-86,Bawl Za‘frānī,,
Unani,O-87,Bawl Aṣhab,,
Unani,O-88,Bawl Wardī,,
Unani,O-89,Bawl Aḥmar Aqtam,,
Unani,O-90,Bawl Aḥmar Qānī,,
Unani,O-91,Bawl Fustuqī,,
Unani,O-92,Bawl Zanjārī,,
Unani,O-93,Bawl Āsmānjūnī,,
Unani,O-94,Bawl Nīljī,,
Unani,O-95,Bawl Kurrāthī,,
Unani,O-96,Bawl Aswad,,
Unani,O-97,Bawl Abyaḍ,Other specified excretory products derangement patterns (TM2),SR8Y
Unani,O-98,Bawl Abyaḍ Majāzī,Other specified excretory products derangement patterns (TM2),SR8Y
Unani,O-99,Bawl Abyaḍ Ḥaqīqī,Other specified excretory products derangement patterns (TM2),SR8Y
Unani,O-100,Bawl Mukhāṭī,,
Unani,O-101,Bawl Dasmī,,
Unani,O-102,Bawl Ihālī,,
Unani,O-103,Bawl Fuqqā‘ī,,
Unani,O-104,Bawl Manwī,,
Unani,O-105,Bawl Raṣāṣī,,
Unani,O-106,Bawl Labanī,,
Unani,O-107,Bawl Ghusālī,Urine like colour of raw-meat washings pattern (TM2),SR8A
Unani,O-108,Bawl Zaytī,,
Unani,O-109,Bawl Urjuwānī,,
Unani,O-110,Bawl Jamrī,,
Unani,O-111,Bawl Raqīq,,
Unani,O-112,Bawl Ghalīẓ,Thick urine disorder (TM2),SM89
Unani,O-113,Al-Bawl al-‘Adīm al-Rā’iḥa,,
Unani,O-114,Bawl Muntin,,
Unani,O-115,Sawād al-Zabad,,
Unani,O-116,Shuqra al-Zabad,,
Unani,O-117,Ṣighar al-Zabad,,
Unani,O-118,Kibar al-Zabad,,
Unani,O-119,Qilla al-Zabad,,
Unani,O-120,Kathra al-Zabad,,
Unani,O-121,Buṭū’ Infiqā’ al-Zabad,,
Unani,O-122,Sur‘a Infiqā’ al-Zabad,,
Unani,O-123,Rasūb Khurāṭī,,
Unani,O-124,Rasūb Khurāṭī Nukhālī,,
Unani,O-125,Rasūb Khurāṭī Karsanī,,
Unani,O-126,Rasūb Khurāṭī Dashīshī,,
Unani,O-127,Rasūb Khurāṭī Sawīqī,,
Unani,O-128,Rasūb Khurāṭī Ṣafā’iḥī,,
Unani,O-129,Rasūb Laḥmī,,
Unani,O-130,Rasūb Dasmī,,
Unani,O-131,Rasūb Middī,,
Unani,O-132,Rasūb Mukhāṭī,,
Unani,O-133,Rasūb Khamīrī,,
Unani,O-134,Rasūb ‘Alaqī,,
Unani,O-135,Rasūb Sha‘rī,,
Unani,O-136,Rasūb Ramlī,,
Unani,O-137,Rasūb Ramādī,,
Unani,O-138,Kathra al-Rasūb,,
Unani,O-139,Qilla al-Rasūb,,
Unani,O-142,Al-Rasūb al-Aswad,,
Unani,O-143,Al-Rasūb al-Aḥmar,,
Unani,O-144,Al-Rasūb al-Aṣfar,,
Unani,O-145,Al-Rasūb al-Akhḍar,,
Unani,O-146,Al-Rasūb al-Abyaḍ,,
Unani,O-147,Ziyāda al-Barāz,Larger quantity of stool pattern (TM2),SR8D
Unani,O-148,Qilla al-Barāz,,
Unani,O-149,Al-Barāz al-Raṭb,,
Unani,O-150,Al-Barāz al-Yābis,Dry stool pattern (TM2),SR8C
Unani,O-151,Barāz Nārī,,
Unani,O-152,Barāz Abyaḍ,,
Unani,O-153,Barāz Aswad,,
Unani,O-154,Barāz Akhḍar,,
Unani,O-155,Al-Barāz al-Muntafikh,,
Unani,O-156,Sur‘a Khurūj al-Barāz,,
Unani,O-157,Buṭū’ Khurūj al-Barāz,Delayed passing of stool pattern (TM2),SR8B
Unani,O-158,Al-Nafth al-Aṣfar,,
Unani,O-159,Al-Nafth al-Aḥmar al-Nāṣi‘,,
Unani,O-160,Al-Nafth al-Aḥmar al-Mushabba‘,,
Unani,O-161,Al-Nafth al-Kamid,,
Unani,O-162,Al-Nafth al-Aswad,,
Unani,O-163,Al-Nafth al-Raqīq,,
Unani,O-164,Al-Nafth al-Ghalīẓ,,
Unani,O-165,Al-Nafth al-Muntin,,
Unani,O-166,Al-Nafth al-Ghayr al-Muntin,,
Unani,O-167,Al-Nafth al-Kathīr al-Miqdār,Excess of sputum pattern (TM2),SR8K
Unani,O-168,Al-Nafth al-Qalīl al-Miqdār,Lack of sputum pattern (TM2),SR8L
Unani,O-169,Al-Nafth al-Mu‘tadil al-Miqdār,Moderate quantity of sputum during convalescence pattern (TM2),SR8M
Unani,O-170,Al-‘Araq al-Aṣfar,,
Unani,O-171,Al-‘Araq al-Aḥmar,,
Unani,O-172,Al-‘Araq al-Kamid,,
Unani,O-173,Al-‘Araq al-Akhḍar,,
Unani,O-174,Al-‘Araq al-Aswad,,
Unani,O-175,Al-‘Araq al-Abyaḍ,,
Unani,O-176,Ifrāṭ al-‘Araq,Excess of sweat disorder (TM2),SN45
Unani,O-177,Al-‘Araq al-Qalīl al-Miqdār,Lack of sweat pattern (TM2),SR8J
Unani,O-178,Al-‘Araq al-Muntin,,
Unani,O-179,Al-‘Araq Ḥādd al-Rā’iḥa,Sharp smelling sweat pattern (TM2),SR8E
Unani,O-180,Al-‘Araq Ḥāmiḍ al-Rīḥ,Sour smelling sweat pattern (TM2),SR8F
Unani,O-181,Al-‘Araq al-Raqīq,Sweat of thin consistency pattern (TM2),SR8H
Unani,O-182,Al-‘Araq al-Ghalīẓ,Sweat of thick consistency pattern (TM2),SR8G
Unani,O-183,Fuqdān al-Ḥawās,,
Unani,O-184,Al-Badan al-Ḍa‘īf,,
Unani,O-185,Asbāb Māddiyya,,
Unani,O-186,Asbāb Fā'iliyya,,
Unani,O-187,Asbāb Ṣūriyya,,
Unani,O-188,Asbāb Tamāmiyya,,
Unani,O-189,Asbāb ‘Āmma,,
Unani,O-190,Asbāb Maraḍiyya,,
Unani,O-191,Asbāb Badaniyya,,
Unani,O-192,Asbāb Wāṣila,,
Unani,O-193,Asbāb Sābiqa,,
Unani,O-194,Asbāb Bādiya,,
Unani,O-195,Asbāb Dhātiyya,,
Unani,O-196,Sabab ‘Arḍiyya,,
Unani,O-197,Asbāb Mukhallifa,,
Unani,O-198,Asbāb Ghayr Mukhallifa,,
Unani,O-199,Asbāb Juz’iyya,,
Unani,O-200,Asbāb-i-Fasād-i-Shakl,,
Unani,O-201,Asbāb-i-Sudda,,
Unani,O-202,Asbāb-i-Ḍīq-i-Majārī,,
Unani,O-203,Asbāb-i-Ittisā‘-i-Majārī,,
Unani,O-204,Asbāb-i-Khushūnat,,
Unani,O-205,Asbāb-i-Malāsat,,
Unani,O-206,Asbāb-i-Khal‘,,
Unani,O-207,Asbāb-i-Sū’-i-Mujāwirat,,
Unani,O-208,Asbāb-i-Ḥarakāt Ghayr Ṭabī‘iyya,,
Unani,O-209,Asbāb-i-Ziyādatī-i-Miqdār-i-A‘ḍā’,,
Unani,O-210,Asbāb-i-Ziyādatī-i-‘Adad-i-A‘ḍā’,,
Unani,O-211,Asbāb-i-Nuqṣān-i Miqdār-i-A‘ḍā’,,
Unani,O-212,Asbāb-i-Nuqṣān-i ‘Adad-i-A‘ḍā’,,
Unani,O-213,Asbāb Mughayyara,,
Unani,O-214,Asbāb-i-Tafarruq-i-Ittiṣāl,,
Unani,O-215,Asbāb-i-Qarḥa,,
Unani,O-216,Asbāb-i-Waram,,
Unani,O-217,Asbāb-i-Waja‘,,
Unani,O-218,Asbāb-i-Sukūn-i-Waja‘,,
Unani,O-219,Asbāb-i-Ladhdhat,,
Unani,O-220,Asbāb-i-Iḥtibās,,
Unani,O-221,Asbāb-i-Istifrāgh,,
Unani,O-222,Asbāb-i-Tukhma-o-Imtilā’,,
Unani,O-223,Asbāb-i-Ḍu‘f-i-A‘ḍā’,,
Unani,O-224,Al-Asbāb al-Sitta al-Ḍarūriyya,,
Unani,O-225,‘Ilāj bi’l Taghdhiya,,
Unani,O-226,Tark-i-Ghidhā’,,
Unani,O-227,Taqlīl-i- Ghidhā’,,
Unani,O-228,Taqlīl-i-Ghidhā’ ba I‘tibār-i-Kammiyat,,
Unani,O-229,Taqlīl-i- Ghidhā’ ba I‘tibār-i-Kayfiyat,,
Unani,O-230,Taqlīl-i- Ghidhā’ ba I‘tibār-i-Kammiyat-o- Kayfiyat,,
Unani,O-231,‘Ilāj bi’l Dawā’,,
Unani,O-232,‘Ilāj bi’l Mufradāt,,
Unani,O-233,‘Ilāj bi’l Murakkabāt,,
Unani,O-234,‘Ilāj bi’l Ḍidd,,
Unani,O-235,‘Ilāj Nafsānī,,
Unani,O-236,Iṣlāḥ-i-Sū’-i-Mizāj,,
Unani,O-237,Nuḍj,,
Unani,O-238,Nuḍj-i-Akhlāṭ,,
Unani,O-239,Nuḍj-i-Balgham,,
Unani,O-240,Nuḍj-i-Ṣafrā’,,
Unani,O-241,Nuḍj-i-Sawdā’,,
Unani,O-242,Istifrāgh,,
Unani,O-243,Tanqiya,,
Unani,O-244,Tanqiya’-i-Dimāgh,,
Unani,O-245,Tanqiya’-i-Sar,,
Unani,O-246,Tanqiya’-i-Ṣadr,,
Unani,O-247,Tanqiya’-i-Dandān,,
Unani,O-248,Tanqiya’-i-Mi‘da,,
Unani,O-249,Tanqiya’-i-Kabid,,
Unani,O-250,Tanqiya’-i-Ṭiḥāl,,
Unani,O-251,Tanqiya’-i-Am‘ā’,,
Unani,O-252,Tanqiya’-i-Kuliya,,
Unani,O-253,Tanqiya’-i-Majārī-i-Bawl,,
Unani,O-254,Tanqiya’-i-Rīm,,
Unani,O-255,Tanqiya’-i-Murḍi‘a,,
Unani,O-256,Imāla,,
